count,dataset,session,movie,location,y_coordinate,x_coordinate,Resp_u,Resp_v,GT_u,GT_v
2112,9,10,2,2,186,290,2.30895227707215,3.01318552878382,-0.59375,-2.3125
2113,9,10,2,3,218,345,1.09104201774466,2.83991287971051,-4.1875,6.5625
2114,9,10,2,4,353,463,0.260281162898848,-1.34175537025612,-13.125,-11.90625
2115,9,10,2,5,315,473,0.0239355987208713,0.820707589799787,7.84375,17.59375
2116,9,10,2,6,382,477,3.23702435613033,1.40329418609327,3.53125,5.21875
2117,9,10,2,7,155,493,3.61077081407853,-2.64798505710747,7.84375,-13.375
2118,9,10,2,8,218,557,2.27377530702487,-1.2828794029057,5.9375,-11.78125
2119,9,10,2,9,177,598,-3.47953158792827,4.14039547221892,-7.8125,6.625
2120,9,10,2,10,251,847,0.506661695868715,-0.275031340648625,-3.03125,-14.15625
2121,9,11,1,1,336,206,0.13260939748608,3.77156332810732,0.21875,3.21875
2122,9,11,1,2,274,319,5.85495062124297,0.991798877044629,4,1.59375
2123,9,11,1,3,324,375,-3.25103470729955,2.39292325734589,-5.03125,-19.28125
2124,9,11,1,4,151,388,-3.30250481807804,-3.61385134027891,-11.96875,-12.3125
2125,9,11,1,5,150,450,-4.94447563534618,0.669161901527972,-8.21875,1.53125
2126,9,11,1,6,198,524,-0.27967949607352,-1.89248903982408,-13.0625,-14.4375
2127,9,11,1,7,455,534,-2.07849578724635,-7.58897403522169,-4.4375,-13.46875
2128,9,11,1,8,340,607,-1.25832501541768,-3.90215129085556,-5.15625,-6.15625
2129,9,11,1,9,157,613,-6.17769722675459,-3.2665684169351,-9.25,-7.15625
2130,9,11,1,10,127,767,5.54780146587634,0.147872335463608,5.71875,-0.4375
2131,9,11,2,1,175,146,1.8387778033466,-1.20794121859579,11,-11.8125
2132,9,11,2,2,344,204,1.13318368318328,4.24197197215483,4.90625,3.78125
2133,9,11,2,3,225,208,-6.21827082035989,0.0971183543799571,-9.8125,-7.9375
2134,9,11,2,4,97,278,-3.0627154074036,8.65467206855797,-4.5625,12.21875
2135,9,11,2,5,435,343,-5.7592778299631,-2.58589645666401,-1.9375,-4.1875
2136,9,11,2,6,363,358,6.74498744048142,-1.63121854557479,-3,-11.75
2137,9,11,2,7,254,447,-6.23178304285751,1.09361383337875,-11.40625,-1
2138,9,11,2,8,157,553,7.1142124113462,-4.46492087584389,12.40625,-10.84375
2139,9,11,2,9,366,680,7.57238979447793,0.949604261555138,14.0625,-1.03125
2140,9,11,2,10,169,781,7.01749255580097,1.59419835951244,10.65625,1.375
2141,9,12,1,1,428,270,1.3523076180055,-9.81345605207374,-0.8125,-19.34375
2142,9,12,1,2,255,329,-3.90114208180396,-0.154544260724442,-2.9375,-12.46875
2143,9,12,1,3,127,415,-0.852062742458845,-7.17960545448206,-0.40625,-15.125
2144,9,12,1,4,354,415,0.574758748892255,8.54246501999098,10.46875,-14.40625
2145,9,12,1,5,128,550,-4.61302771034994,-6.5221730592876,-8.875,-14.09375
2146,9,12,1,6,292,596,8.06834730370345,4.32504616426317,18,4.09375
2147,9,12,1,7,428,609,-1.32499216529678,6.68070770754315,2.65625,3.40625
2148,9,12,1,8,253,614,5.56968124578077,5.30671331113456,7.3125,16.53125
2149,9,12,1,9,93,704,6.95484004550336,6.06833889719925,16.03125,9.8125
2150,9,12,1,10,397,722,7.52487471086411,-3.83636371990625,10.53125,-7.34375
2151,9,12,2,1,240,246,5.40934147429545,2.18162891486991,16.59375,7.46875
2152,9,12,2,2,283,372,8.84337971171612,-0.381682420181668,17.34375,-8.375
2153,9,12,2,3,206,424,-6.38748648620481,4.2588377324965,-3.78125,10.03125
2154,9,12,2,4,247,468,8.6654553310381,2.57078436415134,8.8125,-4.03125
2155,9,12,2,5,324,482,5.90620997959014,1.65074668665876,-3.8125,-15.78125
2156,9,12,2,6,155,488,7.65907253072968,2.84793330405427,12.71875,6.78125
2157,9,12,2,7,170,627,1.28657611244413,6.95808713585593,4.46875,9.9375
2158,9,12,2,8,338,638,-5.76296364911874,-6.61689075438378,-8.375,-9.625
2159,9,12,2,9,372,716,6.08409319762621,3.26355578990835,11.90625,8.625
2160,9,12,2,10,228,757,-8.06965055124416,3.6595116576479,-13.125,6.875
2161,10,1,1,1,325,227,7.93363638500168,3.44656911130319,11.55046,10.00552
2162,10,1,1,2,228,238,8.4191126122726,3.38638104551906,13.32801,5.49655
2163,10,1,1,3,129,271,8.50250451754847,1.52601203549562,13.62177,-1.161356
2164,10,1,1,4,379,305,6.73598718715523,4.86974303832281,6.134538,11.26894
2165,10,1,1,5,379,404,2.31424765103082,7.07291973333337,0.9391555,10.46737
2166,10,1,1,6,82,412,5.30322273313893,1.1215337934246,2.401337,-5.38402
2167,10,1,1,7,388,490,1.3804489642191,7.07185920607984,-3.439229,10.57611
2168,10,1,1,8,188,525,-0.505900958584306,4.352993438614,-3.285758,-1.546504
2169,10,1,1,9,319,551,-2.91671831701912,5.72707924785816,-5.277552,3.916194
2170,10,1,1,10,72,553,-1.30823368847558,0.321913611155336,-4.795767,-4.644487
2171,10,1,2,1,402,73,-1.89105208371774,-2.1469603633866,-3.844322,1.170195
2172,10,1,2,2,275,99,-6.14282489550987,0.189792835428756,-9.679769,4.923534
2173,10,1,2,3,356,166,-2.92701622008542,2.85584982575527,-3.300728,6.204482
2174,10,1,2,4,163,207,-2.81823814011081,2.67989504572522,-11.29885,11.80962
2175,10,1,2,5,337,226,-1.2084152380877,1.60973365064351,-2.931375,8.532238
2176,10,1,2,6,231,275,-1.30089528217854,4.03806489484512,-4.883964,11.60593
2177,10,1,2,7,332,285,-0.951114847180169,4.52158056301574,-0.9604983,10.10981
2178,10,1,2,8,408,379,3.38252161428425,3.18944914911183,7.120902,11.44355
2179,10,1,2,9,236,405,2.35829373052011,6.98299831037835,6.856955,16.2677
2180,10,1,2,10,371,472,3.73534466183469,5.01579374976065,8.996149,14.91042
2181,10,2,1,1,279,97,8.77552414602562,-3.25415121563428,8.221693,-10.3149
2182,10,2,1,2,384,113,9.99798248261356,-2.27244635165242,15.70301,-9.12762
2183,10,2,1,3,85,131,2.35229436415212,-4.71449318033758,-5.851466,-5.863963
2184,10,2,1,4,154,177,3.78294039337098,-5.4271765434231,-0.8746721,-7.249879
2185,10,2,1,5,147,324,-0.210446746785639,-0.891492379676861,-4.57875,-3.595187
2186,10,2,1,6,116,403,-5.70666216845864,-0.625767301754266,-7.732255,-1.891301
2187,10,2,1,7,401,454,2.94057756213645,2.58486154538467,0.7301445,2.299588
2188,10,2,1,8,333,540,0.48307711000198,3.20207910782542,-4.840349,2.009632
2189,10,2,1,9,272,547,-1.04505655992287,2.64778948375788,-6.691982,0.1562515
2190,10,2,1,10,88,560,-3.00372360324787,-4.59680723050162,-9.88832,-8.103917
2191,10,2,2,1,121,82,0.419630282933526,1.54019050200989,17.71497,0.8785609
2192,10,2,2,2,76,94,-1.56620833158101,1.74114084418269,-8.215748,2.57232
2193,10,2,2,3,282,161,8.74839953458824,-1.26473158019589,15.22666,-4.221797
2194,10,2,2,4,78,228,2.38447716548376,-0.916115810250409,-2.243777,-0.3696728
2195,10,2,2,5,81,294,3.152758700792,-0.515311432326611,2.17272,-1.844637
2196,10,2,2,6,181,314,4.81404754839142,-0.612303750843904,18.81689,-3.436957
2197,10,2,2,7,73,425,3.28124059105566,-2.48267691756841,-2.627407,-4.5045
2198,10,2,2,8,83,504,2.87731879681869,-0.41597695054217,-7.312874,-5.880197
2199,10,2,2,9,298,504,9.5374305720418,0.170206417810091,16.69608,-4.990475
2200,10,2,2,10,77,563,3.56402918848929,-1.15964433967958,-2.98726,-7.331365
2201,10,3,1,1,255,111,1.8399682137674,-3.6318571295061,-1.789594,-9.646191
2202,10,3,1,2,368,113,4.79727869753036,-2.49154035834445,3.637189,-9.133655
2203,10,3,1,3,118,116,-3.36309335706995,-4.5245983280694,-6.925083,-9.759105
2204,10,3,1,4,400,244,5.09347680974009,-0.149672499001341,5.573959,-3.731484
2205,10,3,1,5,400,332,3.69002880271891,3.2037908597343,5.310282,-0.1285967
2206,10,3,1,6,98,342,-5.4428197630336,-2.30468622775203,-8.060148,-2.948653
2207,10,3,1,7,395,437,1.12650747906212,4.85799699242055,4.062407,4.065324
2208,10,3,1,8,98,483,-5.83627206199384,-0.212736483735759,-9.949384,1.326519
2209,10,3,1,9,356,544,-2.05690555380812,4.39671169688454,0.4786163,7.745152
2210,10,3,1,10,242,549,-4.25225570888784,3.60880527832607,-4.814487,6.0232
2211,10,3,2,1,311,111,3.8292542312347,5.53810496803078,12.90401,9.292158
2212,10,3,2,2,171,136,4.84212377455002,5.74598068826464,12.90867,7.272932
2213,10,3,2,3,366,243,0.0304593085561632,4.98206064048711,4.717635,7.594263
2214,10,3,2,4,80,290,0.842174512876682,4.05782426063339,12.3596,8.983537
2215,10,3,2,5,86,350,0.129442426301249,3.15626451362631,4.482898,-1.001225
2216,10,3,2,6,375,393,-5.32967339457479,1.95971550947649,-8.271399,1.774577
2217,10,3,2,7,346,501,-7.93786710144572,1.30522188215907,-14.49707,-3.356088
2218,10,3,2,8,100,528,-3.29578988912147,0.0254209669136567,3.23911,-2.960287
2219,10,3,2,9,202,549,-5.09152544891428,0.306910439047152,-1.066855,-4.347719
2220,10,3,2,10,328,574,-6.89528319857765,-0.345512529323325,-6.744178,-3.685397
2221,10,4,1,1,344,115,7.77741874871001,-6.50660357234664,7.462994,-16.90107
2222,10,4,1,2,133,162,3.98556472806058,-6.06042687797528,0.2324445,-17.72034
2223,10,4,1,3,138,249,2.1397078928564,-7.65675158302317,0.6769768,-14.50263
2224,10,4,1,4,227,274,5.2075151190128,-6.1694386500112,2.498816,-12.25704
2225,10,4,1,5,393,282,9.14747827656908,-3.80017401167504,14.25997,-8.432855
2226,10,4,1,6,324,369,7.93758576135223,-2.81272095399183,8.218047,-7.653743
2227,10,4,1,7,96,408,0.176146358056891,-7.17594313639445,-4.479157,-10.5213
2228,10,4,1,8,339,467,8.58721323202956,0.00471884516764051,9.506265,-3.859512
2229,10,4,1,9,100,532,-3.70957311156613,-5.38883741300045,-5.11459,-6.177025
2230,10,4,1,10,386,568,8.83806084000183,2.19163291473097,13.49137,2.20081
2231,10,4,2,1,197,175,7.47467701575101,1.46559973125698,17.67311,-1.966445
2232,10,4,2,2,341,196,6.65495608948685,4.01300002882172,14.56673,5.880574
2233,10,4,2,3,187,235,5.45928001371747,1.99056036274357,9.571172,-1.79681
2234,10,4,2,4,310,271,3.37831828307482,4.4458125287884,7.195379,3.90267
2235,10,4,2,5,389,293,5.67242506808923,3.76566297217136,10.50628,10.17916
2236,10,4,2,6,76,368,-0.469464653309669,2.62325405231199,-3.517351,-2.478494
2237,10,4,2,7,165,448,-3.65929768916621,3.69513600895509,-5.719132,-0.1933807
2238,10,4,2,8,75,524,-2.56747087333925,3.73442226964891,-8.484114,-3.508711
2239,10,4,2,9,330,553,-0.645410313595507,4.80864122800728,-8.53573,5.967957
2240,10,4,2,10,406,562,-0.459863524533364,6.18339703806788,-8.847728,12.04605
2241,10,5,1,1,123,80,0.792809392052905,5.48253558199061,0.009303371,8.625881
2242,10,5,1,2,267,100,-2.21577547163986,3.41148941886348,-3.593035,6.240479
2243,10,5,1,3,358,122,-5.68031322776836,-0.369485600666764,-7.071709,3.453157
2244,10,5,1,4,159,198,1.59832875422846,4.29846745589752,1.226052,5.874439
2245,10,5,1,5,373,251,-5.35554217327608,-4.04813030014841,-7.431302,-1.725078
2246,10,5,1,6,368,365,-5.16266635583063,-4.66998477163811,-6.491028,-5.511284
2247,10,5,1,7,135,409,3.07014221807068,-3.22764120414575,2.476065,-1.086812
2248,10,5,1,8,369,483,-5.43335679509846,-4.97095294888795,-5.503303,-9.792809
2249,10,5,1,9,109,511,2.71276040632077,-4.73914718109251,3.82343,-6.764093
2250,10,5,1,10,285,554,-1.75871361177953,-6.15091538871077,-1.691792,-11.2089
2251,10,5,2,1,252,123,8.70601152876905,0.604656685630073,7.828661,-5.966216
2252,10,5,2,2,329,164,8.77385747605601,1.89085110395551,10.94513,-3.067909
2253,10,5,2,3,104,168,4.37894660849804,-1.8329963619546,1.789851,-7.592795
2254,10,5,2,4,352,250,9.27217089661413,3.3098994125464,11.29351,-0.1219071
2255,10,5,2,5,111,357,2.35986854045676,-1.57583821656745,-0.9369196,-5.56698
2256,10,5,2,6,368,382,4.73348032981608,3.3223590481319,5.485803,2.063026
2257,10,5,2,7,391,462,3.06705477990718,6.79617260123407,2.257732,4.760572
2258,10,5,2,8,188,543,-1.90379749728497,1.03492195645191,-3.881788,-3.083276
2259,10,5,2,9,91,547,-2.80090718735722,0.736171112055769,-4.799584,-3.931194
2260,10,5,2,10,329,557,0.994257166314649,4.19628331669542,-3.66629,2.725018
2261,10,6,1,1,266,78,-6.62734305439355,0.321251226304505,-7.994509,-1.226199
2262,10,6,1,2,402,85,-5.75188587521737,-3.94192481698479,-7.333938,-4.020937
2263,10,6,1,3,111,99,-6.16512843757727,2.30330473926074,-8.673154,1.048544
2264,10,6,1,4,321,241,-6.06016198064927,0.407571265193382,-10.73948,2.617229
2265,10,6,1,5,146,265,-5.74032796143598,3.08131285955195,-10.14454,8.190277
2266,10,6,1,6,351,347,-4.80751851821008,0.613688239241427,-7.817563,3.908981
2267,10,6,1,7,264,468,1.05108664965566,3.67923199364942,2.667325,3.075691
2268,10,6,1,8,214,547,3.19490778736776,5.51611633158357,3.152834,6.168668
2269,10,6,1,9,101,552,-0.4059207481989,6.33362693150042,0.8618843,7.790973
2270,10,6,1,10,387,556,9.57705563972511,1.63172352641115,7.129922,2.773148
2271,10,6,2,1,267,108,8.29151978145304,4.52227899434012,10.08916,12.25577
2272,10,6,2,2,173,148,8.27722169589672,3.8089412033252,14.54299,9.608723
2273,10,6,2,3,397,156,3.33523891657827,5.45223020824731,2.69013,10.79991
2274,10,6,2,4,258,304,7.0633916431126,2.25466698402485,9.766745,3.618228
2275,10,6,2,5,170,308,8.28276090441824,1.10351238376964,14.34106,2.538954
2276,10,6,2,6,103,421,9.16846530995145,-0.496293915396348,16.28383,-3.482828
2277,10,6,2,7,388,440,-3.43817514882404,-3.22862125270045,-2.752935,-3.543394
2278,10,6,2,8,155,452,8.91858945041504,-1.08021248698621,7.322338,-5.692506
2279,10,6,2,9,253,545,2.59540158934797,-4.10866707586818,0.6479584,-9.802416
2280,10,6,2,10,384,549,-2.73992282767863,-4.09121891350681,-3.506793,-8.454114
2281,10,7,1,1,214,128,0.729290188065321,-7.44098260743352,-2.42549,-15.39375
2282,10,7,1,2,389,153,4.3749383526602,-7.04416365185026,2.334002,-16.58963
2283,10,7,1,3,98,187,-2.09962831178882,-7.35837692872736,-5.617931,-14.33273
2284,10,7,1,4,297,249,2.0584269873023,-5.94344067338359,0.5303406,-11.0022
2285,10,7,1,5,381,305,3.7859368769922,-4.93227102303562,3.990685,-10.03369
2286,10,7,1,6,178,369,-3.23083313385533,-3.71698078888834,-4.05106,-6.298487
2287,10,7,1,7,85,377,-6.05863698295056,-4.71932174412366,-8.044835,-7.587412
2288,10,7,1,8,389,435,3.4080240927913,-1.74574847114509,5.31878,-4.867075
2289,10,7,1,9,149,506,-3.60235292744927,0.748367505454444,-6.755552,-1.519811
2290,10,7,1,10,381,546,-0.0292228056860994,1.2111747573672,5.068599,-0.3646987
2291,10,7,2,1,201,87,2.07733876172007,5.47736262287504,-0.2660511,8.635962
2292,10,7,2,2,312,93,-3.187728248917,5.3286207274561,-5.464949,7.817836
2293,10,7,2,3,99,120,5.19126467626905,3.14648167540223,4.351937,7.281762
2294,10,7,2,4,383,170,-5.99494128401349,2.9050556179076,-8.041275,4.066301
2295,10,7,2,5,98,300,5.15073634839086,-1.77816269533038,4.522785,-0.1432295
2296,10,7,2,6,384,304,-6.45118420086031,-0.279925773389002,-7.06767,-1.131212
2297,10,7,2,7,108,409,3.18798862919337,-4.17207062139123,3.814393,-4.803338
2298,10,7,2,8,375,431,-6.13170941212808,-3.69122784204708,-6.185225,-5.94747
2299,10,7,2,9,175,463,0.799772512501983,-4.60605439949419,1.128222,-6.731839
2300,10,7,2,10,301,521,-3.82077623259883,-5.06690214797069,-3.418936,-9.08204
2301,10,8,1,1,346,109,-1.96013315283681,-2.26574233972614,-6.274972,-1.480187
2302,10,8,1,2,120,111,-6.357887578703,3.93417224130678,-11.1311,5.68613
2303,10,8,1,3,235,113,-5.14943168768859,2.22549649648256,-8.595718,3.040504
2304,10,8,1,4,392,126,0.307212704210655,-4.09882405806657,-4.248497,-4.452596
2305,10,8,1,5,185,248,-2.27986793179213,2.41397873393152,-4.425678,5.510942
2306,10,8,1,6,411,254,3.50068818178,-3.8841277561128,4.340784,-5.058936
2307,10,8,1,7,117,380,-4.20183911205804,4.71450141106738,-2.971219,7.696933
2308,10,8,1,8,376,446,6.92917735304891,-1.92231379659495,14.3681,-0.9081494
2309,10,8,1,9,155,505,-1.7178189561378,4.13690107321308,-1.480997,7.560856
2310,10,8,1,10,253,539,4.76174878143896,3.47781784754879,8.543941,6.32323
2311,10,8,2,1,152,89,9.17819484050939,2.11483645801016,-4.42332,6.073883
2312,10,8,2,2,359,125,8.00983912149944,0.574316672019957,-14.56001,1.620693
2313,10,8,2,3,162,164,9.43092558572699,1.86479951410975,12.39008,5.837887
2314,10,8,2,4,136,297,8.84340039107395,1.10402870139473,19.94222,-0.03274354
2315,10,8,2,5,388,387,7.42074528612927,-2.07923985904288,-8.99639,-8.821327
2316,10,8,2,6,149,418,9.00543623417827,-0.64886033182596,17.14781,-6.9561
2317,10,8,2,7,365,479,9.24623223735712,-1.56303152721048,14.70412,-12.17648
2318,10,8,2,8,84,494,2.79437929331482,-2.90871865511191,-2.757668,-15.85849
2319,10,8,2,9,298,494,6.14469815858433,-3.39712962878349,-6.350402,-12.3234
2320,10,8,2,10,206,552,-3.44867971497813,-2.39146488795567,-8.594706,-16.01279
2321,10,9,1,1,275,109,3.44587243568705,7.26741050835345,8.137341,14.6626
2322,10,9,1,2,355,167,2.06282220736131,8.50784717334059,5.601118,15.62759
2323,10,9,1,3,157,247,5.07854239204802,5.89612792632314,9.047333,9.654634
2324,10,9,1,4,371,269,-1.23988051220705,9.24335654650513,-2.476181,14.04884
2325,10,9,1,5,307,351,-9.5788820018958,5.68183306267636,-12.73373,6.338201
2326,10,9,1,6,133,463,6.69387458175927,-1.25522367660935,9.415042,1.977619
2327,10,9,1,7,206,544,-12.1241059285049,2.40435506593299,6.129571,-1.535413
2328,10,9,1,8,131,558,5.4280917596347,-0.71112805607671,9.815344,-1.424901
2329,10,9,1,9,303,559,-10.7009239123146,3.93212565224368,-4.12557,-1.759601
2330,10,9,1,10,353,569,-11.4570058229011,4.72352293861194,-6.361515,-0.8780495
2331,10,9,2,1,379,88,3.34883469396958,2.72505852307278,3.406626,4.111468
2332,10,9,2,2,108,136,4.69016303392701,4.79754992759943,3.046515,6.767982
2333,10,9,2,3,393,191,5.04464997941439,0.942874783891,4.23874,2.228036
2334,10,9,2,4,105,244,4.90281587587147,0.602946928983108,-0.6630377,5.428725
2335,10,9,2,5,110,321,4.9425735078184,0.917982155162911,2.844348,2.365251
2336,10,9,2,6,260,348,3.31780463656088,-0.413842717393071,-2.285874,1.844564
2337,10,9,2,7,306,437,4.04923791494012,-1.50804003334799,-3.456437,0.05630068
2338,10,9,2,8,110,518,5.43139983055042,-1.31319832389962,5.145513,-3.711493
2339,10,9,2,9,361,530,3.57819746968301,-2.75305773468632,-0.6920425,-2.872688
2340,10,9,2,10,230,556,0.198063315653779,-1.97523056430976,-3.383492,-2.848653
2341,10,10,1,1,146,81,-3.96024261053364,5.47623194008846,-4.581935,14.1112
2342,10,10,1,2,335,111,-7.87096440443325,2.917477840177,-12.11989,9.052169
2343,10,10,1,3,204,143,-3.78410221550998,4.38960465418793,-6.150053,11.01576
2344,10,10,1,4,356,166,-8.09136145781351,1.79762796323137,-10.1711,5.362064
2345,10,10,1,5,104,209,-3.06687576032998,2.70643057480903,1.470948,4.564223
2346,10,10,1,6,375,264,-7.21175049423002,0.402465815300714,-10.54006,2.064824
2347,10,10,1,7,374,378,-7.98297375601964,-1.48259228098931,-10.013,-2.814404
2348,10,10,1,8,359,536,-8.6274360291796,-3.08449298254532,-10.97376,-8.811296
2349,10,10,1,9,240,538,-6.52126216903579,-3.8805820880989,-6.173058,-9.93395
2350,10,10,1,10,104,545,-3.69397294355117,-5.0913568682078,-0.7265137,-11.70031
2351,10,10,2,1,94,93,6.45404114979125,1.83254046453479,10.34745,1.120618
2352,10,10,2,2,244,116,1.40603294505284,4.25909006121448,2.075594,3.041092
2353,10,10,2,3,337,126,-1.6175620118139,3.48220925263423,0.5679065,4.620426
2354,10,10,2,4,381,224,-1.48746632437684,2.33959397377952,-2.977625,3.222879
2355,10,10,2,5,377,329,-3.72024872879623,1.52246300202353,-4.986788,0.8185774
2356,10,10,2,6,99,338,-3.13975882153735,0.380776485615961,-1.840598,-1.89247
2357,10,10,2,7,127,406,4.4601284775807,0.634937149407517,5.589524,-1.456782
2358,10,10,2,8,387,443,-4.0402876199537,-0.751706118864632,-6.457232,-1.689884
2359,10,10,2,9,78,505,0.567485588411369,1.27491325461395,-3.66314,-3.524557
2360,10,10,2,10,379,544,-4.22735881927494,-2.03136184945394,-6.072304,-4.046209
2361,10,11,1,1,277,75,9.64534770029038,-2.9906832291506,14.38819,-7.874485
2362,10,11,1,2,77,83,7.05296480002661,-4.83957519756096,-3.670848,-9.834098
2363,10,11,1,3,164,154,8.00707616410597,-1.01954160321944,7.376766,-3.043921
2364,10,11,1,4,310,190,10.2723812041666,-0.607125716685762,8.783203,-3.099931
2365,10,11,1,5,91,215,6.2474870282348,0.871919206318809,-4.080441,-2.591404
2366,10,11,1,6,94,341,7.56479501788528,-0.205992759990681,-3.97555,4.343092
2367,10,11,1,7,236,383,9.90636973862762,0.2143069873578,15.37528,8.082558
2368,10,11,1,8,95,464,8.86691929380233,3.25203289936402,-2.934949,11.16718
2369,10,11,1,9,184,484,9.02860376606769,2.47199598311357,1.436911,11.39261
2370,10,11,1,10,332,491,9.97890127767822,2.78190681744222,11.69637,11.28934
2371,10,11,2,1,226,84,0.326429117219766,3.83872936342992,1.520565,1.311932
2372,10,11,2,2,90,94,0.416955255375926,-0.281987228778249,1.044932,-1.948194
2373,10,11,2,3,401,108,-0.0132535065528156,5.99267322429111,1.077506,9.495366
2374,10,11,2,4,338,154,0.00369291036911684,6.13052611299523,-1.047671,6.235505
2375,10,11,2,5,86,305,-6.06080831595582,0.0375073179000886,-5.10383,-2.627915
2376,10,11,2,6,219,363,-5.89248516621461,2.72230239594339,-7.531973,1.037984
2377,10,11,2,7,156,379,-5.87946094575502,2.26273650463523,-5.701941,-0.390343
2378,10,11,2,8,270,397,-6.591160513011,3.81058294986653,-10.07098,2.890253
2379,10,11,2,9,99,468,-5.49518201633659,2.96829215339142,-5.217852,-0.8170112
2380,10,11,2,10,168,544,-7.5992244982539,2.82481034086593,-5.876464,0.2334938
2381,10,12,1,1,79,70,-4.78170489522165,6.58828817141569,-4.920642,10.59428
2382,10,12,1,2,204,86,-5.05687947009522,6.33478381122077,-11.50171,12.2775
2383,10,12,1,3,98,114,-5.5814272696761,5.28641171585596,-11.01408,12.43764
2384,10,12,1,4,236,165,-6.46144709191262,5.05230659580966,-14.31547,11.5406
2385,10,12,1,5,88,278,-6.20000751495203,3.60325891275306,-1.708506,2.812539
2386,10,12,1,6,99,427,-1.51335778419281,0.687311784920719,0.800963,-3.106329
2387,10,12,1,7,173,467,-7.28325822692769,-0.451532499897443,-11.15646,0.6631797
2388,10,12,1,8,330,495,-8.21998600112195,-0.351059114734252,-12.67424,-0.132853
2389,10,12,1,9,91,543,-2.59841765045831,0.0802248352888279,0.1795122,-6.624384
2390,10,12,1,10,147,546,-4.98298266548383,-3.83451587606787,-6.330893,-4.186584
2391,10,12,2,1,334,141,4.33591370466493,3.2178775192182,8.133913,2.813482
